Protein,10B_32 Protein Abundance,10NB_47 Protein Abundance,13B_46 Protein Abundance,13NB_33 Protein Abundance,21B_43 Protein Abundance,21NB_30 Protein Abundance,26B_28 Protein Abundance,26NB_45 Protein Abundance,66B_44 Protein Abundance,66NB_29 Protein Abundance,74B_31 Protein Abundance,74NB_48 Protein Abundance
lcl|c241874_g1_i11|m.29053,6.6897E+5,9.3804E+5,6.2740E+5,6.4444E+5,6.5807E+5,6.1895E+5,6.0290E+5,9.5140E+5,7.1268E+5,1.1958E+6,6.5248E+5,9.4494E+5
lcl|c241916_g1_i1|m.29146,7.8788E+5,9.2258E+5,6.8885E+5,7.5608E+5,8.1008E+5,8.7105E+5,5.9856E+5,1.3998E+6,7.3797E+5,1.1843E+6,1.0053E+6,1.3979E+6
lcl|c241916_g1_i7|m.29148,8.5997E+5,8.4947E+5,6.4346E+5,8.3286E+5,5.8269E+5,6.8142E+5,8.8492E+5,1.4763E+6,8.0912E+5,1.3342E+6,9.8242E+5,1.4631E+6
lcl|c242066_g1_i1|m.29327,1.2473E+6,1.2588E+6,6.3743E+5,9.3733E+5,7.7129E+5,9.5663E+5,7.9723E+5,1.7887E+6,1.1016E+6,1.3793E+6,1.1575E+6,1.5018E+6
lcl|c242089_g1_i1|m.29373,8.0721E+5,8.6498E+5,5.0790E+5,7.1425E+5,6.7691E+5,9.3139E+5,4.7329E+5,1.2698E+6,7.9606E+5,9.5653E+5,1.0189E+6,1.3022E+6
lcl|c242139_g4_i2|m.29446,1.5098E+6,4.9461E+6,5.1145E+6,3.3458E+6,2.1887E+6,2.3016E+6,1.4879E+6,2.2852E+6,1.3256E+6,5.1771E+6,2.4946E+6,7.8960E+6
lcl|c242246_g1_i5|m.29540,9.1757E+5,3.0857E+6,3.1018E+6,2.7642E+6,3.5997E+6,3.3590E+6,7.8302E+5,8.4293E+5,1.0277E+6,3.6469E+6,2.3786E+6,3.9134E+6
lcl|c242247_g8_i1|m.29541,8.4914E+5,1.1326E+6,1.3035E+6,8.8383E+5,8.2905E+5,1.0441E+6,6.4801E+5,1.0677E+6,1.2006E+6,1.1396E+6,8.3110E+5,1.2157E+6
lcl|c242303_g4_i4|m.29632,7.8178E+5,2.1861E+6,1.8868E+6,2.2590E+6,2.3579E+6,2.5353E+6,4.0920E+5,7.7228E+5,9.2066E+5,3.0558E+6,1.4585E+6,2.9865E+6
lcl|c242373_g3_i2|m.29725,3.3459E+6,3.8694E+6,3.0638E+6,3.5981E+6,2.6953E+6,3.2900E+6,2.2912E+6,5.0279E+6,4.3718E+6,6.5815E+6,4.3513E+6,5.9336E+6
lcl|c242461_g1_i4|m.29816,1.8318E+6,2.0364E+6,1.4318E+6,1.7836E+6,1.0278E+6,1.4947E+6,1.0651E+6,2.7555E+6,1.5977E+6,2.8495E+6,1.6143E+6,2.1124E+6
lcl|c242527_g2_i1|m.29909,9.3359E+5,1.3995E+6,1.0076E+6,1.1044E+6,7.4766E+5,9.2690E+5,7.4368E+5,2.3241E+6,9.6551E+5,1.6213E+6,1.3162E+6,1.6174E+6
lcl|c242581_g1_i1|m.29984,9.7023E+5,7.6736E+5,4.1575E+5,7.7003E+5,4.2394E+5,4.5100E+5,7.8932E+5,9.3726E+5,2.9680E+5,7.3064E+5,3.8103E+5,6.2557E+5
lcl|c242633_g1_i1|m.30058,4.1147E+6,3.5948E+6,2.7076E+6,3.4542E+6,1.7536E+6,2.5871E+6,1.9193E+6,5.6260E+6,4.2871E+6,6.9602E+6,4.8213E+6,6.9301E+6
lcl|c242709_g1_i2|m.30167,6.4884E+5,1.1325E+6,1.0933E+6,1.0936E+6,9.9195E+5,7.1996E+5,4.8955E+5,8.2645E+5,6.4959E+5,8.0978E+5,4.6516E+5,8.2514E+5
lcl|c242743_g1_i1|m.30188,1.0453E+7,1.1786E+7,8.2030E+6,9.0201E+6,5.9961E+6,8.0378E+6,6.6344E+6,1.4629E+7,1.1835E+7,1.4682E+7,1.4139E+7,1.7323E+7
lcl|c242793_g1_i1|m.30227,9.1916E+5,1.2348E+6,1.6414E+6,1.3709E+6,2.1615E+6,2.0358E+6,1.2809E+6,2.3271E+6,1.5481E+6,1.7598E+6,1.7431E+6,2.0515E+6
lcl|c242868_g4_i4|m.30303,1.0950E+6,1.6427E+6,1.5726E+6,1.8988E+6,1.0863E+6,1.4223E+6,7.8109E+5,1.9114E+6,1.5347E+6,2.1965E+6,1.4564E+6,2.1820E+6
lcl|c242885_g1_i1|m.30332,2.2679E+5,1.0439E+6,7.1043E+5,9.4915E+5,1.0786E+6,1.2109E+6,1.8054E+5,3.4796E+5,2.5295E+5,1.0782E+6,6.7000E+5,1.5786E+6
lcl|c242894_g3_i1|m.30343,2.4349E+6,2.7493E+6,2.3841E+6,2.6064E+6,1.7935E+6,1.8889E+6,2.3395E+6,4.0140E+6,2.1043E+6,2.4204E+6,2.0424E+6,2.2387E+6
lcl|c242924_g1_i1|m.30399,1.6413E+6,2.4934E+6,1.9643E+6,1.9672E+6,2.1870E+6,1.6068E+6,1.1890E+6,2.9154E+6,1.9785E+6,2.3365E+6,2.0298E+6,3.1456E+6
lcl|c243010_g3_i1|m.30515,2.5829E+6,5.7551E+6,5.5500E+6,4.9451E+6,6.9300E+6,6.7881E+6,1.6587E+6,3.2897E+6,2.9711E+6,9.7930E+6,5.7900E+6,8.4220E+6
lcl|c243039_g1_i1|m.30534,4.3802E+5,6.4607E+5,5.2394E+5,8.3444E+5,8.5556E+5,6.1098E+5,3.6808E+5,4.9173E+5,7.3410E+5,9.6565E+5,6.1468E+5,1.4736E+6
lcl|c243059_g4_i2|m.30566,5.5479E+5,5.2537E+5,8.0678E+5,1.0714E+6,8.1477E+5,3.3662E+5,6.2298E+5,7.1262E+5,6.9162E+5,5.8081E+5,7.0160E+5,1.0962E+6
lcl|c243086_g4_i2|m.30593,4.0736E+6,2.8519E+6,1.9025E+6,3.3529E+6,1.9386E+6,2.3129E+6,2.1728E+6,4.1730E+6,3.4504E+6,4.8317E+6,3.0587E+6,3.9913E+6
lcl|c243154_g1_i1|m.30688,1.0849E+6,2.0168E+6,1.3631E+6,1.6513E+6,2.2679E+6,2.3935E+6,5.0625E+5,1.3697E+6,9.0356E+5,2.9469E+6,1.6641E+6,3.3655E+6
lcl|c243262_g1_i11|m.30755,5.4862E+5,1.6374E+6,1.4626E+6,1.4180E+6,2.2725E+6,1.9642E+6,2.7879E+5,2.5303E+5,4.8774E+5,1.4393E+6,1.2137E+6,2.6747E+6
lcl|c243308_g5_i1|m.30798,8.9585E+5,1.4290E+6,1.1450E+6,1.1824E+6,1.1833E+6,1.3506E+6,6.5461E+5,1.2608E+6,1.0478E+6,1.2742E+6,1.2712E+6,1.8350E+6
lcl|c243349_g1_i4|m.30872,2.3946E+6,4.7940E+6,3.9567E+6,4.6431E+6,6.2334E+6,5.7784E+6,1.7796E+6,2.9444E+6,2.5735E+6,6.5408E+6,4.6403E+6,8.4683E+6
lcl|c243357_g2_i4|m.30881,1.0002E+6,1.0908E+6,8.2233E+5,7.2425E+5,6.7581E+5,7.3567E+5,7.5648E+5,1.5774E+6,1.0950E+6,1.5486E+6,1.1174E+6,7.8784E+5
lcl|c243393_g3_i1|m.30930,4.5841E+6,5.9938E+6,3.4460E+6,4.1765E+6,3.8399E+6,5.0686E+6,3.1911E+6,8.7178E+6,5.2885E+6,6.4636E+6,5.3439E+6,6.9257E+6
lcl|c243476_g1_i1|m.31010,3.8740E+5,5.0636E+5,4.4989E+5,2.4020E+5,3.7333E+5,2.9144E+5,2.7926E+5,7.5648E+5,2.9469E+5,4.0303E+5,3.4322E+5,5.4487E+5
lcl|c243493_g3_i2|m.31028,3.8031E+6,3.7647E+6,3.7148E+6,3.2194E+6,3.0360E+6,3.6832E+6,2.3929E+6,4.7470E+6,2.7351E+6,4.0304E+6,4.4905E+6,4.8338E+6
lcl|c243503_g5_i1|m.31038,2.1860E+6,1.8905E+6,1.4963E+6,1.6080E+6,1.3354E+6,1.4934E+6,1.4096E+6,2.3056E+6,2.3143E+6,2.5623E+6,1.8115E+6,2.1109E+6
lcl|c243554_g1_i5|m.31071,3.8492E+6,4.7948E+6,2.3161E+6,3.5824E+6,2.4208E+6,3.0190E+6,2.6648E+6,6.3372E+6,3.4576E+6,6.4108E+6,5.5817E+6,9.6500E+6
lcl|c243724_g1_i1|m.31250,5.8722E+5,6.6482E+5,7.7641E+5,6.7723E+5,5.3360E+5,6.1270E+5,5.7053E+5,7.0819E+5,8.7929E+5,9.0430E+5,6.4288E+5,8.5593E+5
lcl|c243765_g1_i1|m.31282,6.3583E+5,6.4300E+5,7.9975E+5,6.7525E+5,5.2985E+5,7.6390E+5,6.4338E+5,1.0625E+6,9.2569E+5,1.1072E+6,9.7650E+5,9.7001E+5
lcl|c243774_g1_i2|m.31291,7.4939E+5,8.2618E+5,1.5370E+6,2.6951E+6,9.6265E+5,1.3784E+6,6.3202E+5,9.6090E+5,8.6187E+5,1.2436E+6,8.1342E+5,1.0896E+6
lcl|c243791_g1_i1|m.31323,1.3720E+6,1.9521E+6,3.5359E+6,3.5848E+6,2.6624E+6,1.4457E+6,1.3351E+6,3.0455E+6,1.4156E+6,1.8839E+6,2.4408E+6,4.7408E+6
lcl|c243813_g3_i1|m.31354,1.1493E+6,1.6410E+6,1.7127E+6,1.4662E+6,9.5755E+5,9.0390E+5,6.1435E+5,1.6283E+6,1.2887E+6,1.6402E+6,1.3919E+6,1.8621E+6
lcl|c243813_g3_i2|m.31355,1.2006E+6,1.4267E+6,1.3757E+6,1.3636E+6,8.4820E+5,1.1331E+6,1.2794E+6,1.3410E+6,1.1882E+6,1.3012E+6,1.2321E+6,1.5430E+6
lcl|c243893_g1_i1|m.31474,2.4297E+6,2.8074E+6,1.9886E+6,2.6386E+6,2.0028E+6,2.4333E+6,1.6284E+6,4.2438E+6,2.8963E+6,3.2410E+6,2.9174E+6,4.0608E+6
lcl|c243899_g1_i1|m.31481,1.0002E+7,1.0229E+7,7.5195E+6,9.3701E+6,5.9090E+6,8.9169E+6,7.4415E+6,1.9419E+7,8.0817E+6,8.7173E+6,1.1707E+7,1.4550E+7
lcl|c243899_g1_i1|m.31482,8.6409E+6,7.7583E+6,6.0862E+6,8.0236E+6,5.4425E+6,7.3424E+6,6.5918E+6,1.5788E+7,7.5039E+6,7.1676E+6,1.0163E+7,1.2928E+7
lcl|c243899_g1_i1|m.31483,8.9903E+6,9.8205E+6,7.7775E+6,9.5765E+6,6.2610E+6,9.0570E+6,7.3015E+6,1.8516E+7,6.8645E+6,6.7438E+6,1.1906E+7,1.3273E+7
lcl|c243935_g1_i3|m.31546,1.8755E+6,2.2830E+6,1.6902E+6,1.8382E+6,1.1799E+6,1.4865E+6,8.8203E+5,1.9443E+6,1.7122E+6,2.7404E+6,2.5201E+6,2.9105E+6
lcl|c243954_g3_i1|m.31569,1.8349E+6,2.2260E+6,1.4108E+6,1.4945E+6,1.1643E+6,1.7060E+6,1.0521E+6,3.0293E+6,1.6894E+6,2.4189E+6,2.3243E+6,2.8497E+6
lcl|c244084_g2_i1|m.31724,5.7064E+5,7.1613E+5,7.0727E+5,7.6951E+5,7.4057E+5,6.9074E+5,5.1934E+5,7.9327E+5,6.9085E+5,9.7050E+5,5.8862E+5,8.1266E+5
lcl|c244126_g1_i2|m.31771,1.1981E+6,1.3059E+6,9.8990E+5,1.0169E+6,8.3407E+5,1.0010E+6,8.0327E+5,1.4227E+6,1.1443E+6,1.2427E+6,1.2179E+6,1.6055E+6
lcl|c244145_g1_i1|m.31801,3.7190E+6,3.7231E+6,3.5175E+6,3.5509E+6,2.4123E+6,3.1772E+6,2.1509E+6,4.5111E+6,3.4250E+6,5.4667E+6,4.5288E+6,6.5161E+6
lcl|c244235_g1_i2|m.31919,2.2539E+6,2.5470E+6,1.3213E+6,2.0180E+6,1.5412E+6,1.9538E+6,1.4653E+6,4.3428E+6,2.2932E+6,2.7244E+6,2.5415E+6,3.7039E+6
lcl|c244255_g3_i1|m.31943,1.9174E+6,1.9286E+6,1.1420E+6,1.3755E+6,1.1386E+6,1.5550E+6,1.2064E+6,2.7079E+6,2.0429E+6,2.5851E+6,2.5018E+6,3.0602E+6
lcl|c244259_g1_i1|m.31949,9.0933E+5,9.7627E+5,6.0651E+5,8.4513E+5,7.5716E+5,9.8374E+5,7.8305E+5,1.2937E+6,5.6565E+5,9.5710E+5,8.9021E+5,1.3580E+6
lcl|c244315_g1_i2|m.32024,4.4616E+5,8.7602E+5,1.4542E+5,1.1510E+6,1.0895E+6,1.0236E+6,2.2120E+5,5.2865E+5,4.6589E+5,1.9949E+6,7.4654E+5,2.0747E+6
lcl|c244342_g1_i1|m.32068,1.7074E+6,1.0429E+6,9.7513E+5,1.0054E+6,9.5223E+5,1.0506E+6,1.1025E+6,1.6897E+6,7.3993E+5,8.7032E+5,1.5964E+6,1.7066E+6
lcl|c244347_g1_i1|m.32074,2.9060E+5,9.2718E+5,1.1918E+6,1.3785E+6,1.6683E+6,1.0951E+6,2.6565E+5,7.5099E+4,2.0101E+5,6.6441E+5,6.2666E+5,1.5986E+6
lcl|c244372_g1_i1|m.32092,1.4466E+6,3.1793E+6,2.4562E+6,2.1273E+6,2.9204E+6,3.2147E+6,9.7583E+5,1.8110E+6,1.5849E+6,4.1548E+6,2.6609E+6,3.8206E+6
lcl|c244396_g1_i1|m.32137,4.5770E+6,4.6168E+6,3.5388E+6,3.7331E+6,3.2696E+6,3.6034E+6,2.7217E+6,8.0746E+6,4.0438E+6,4.7205E+6,3.9459E+6,5.5043E+6
lcl|c244407_g1_i3|m.32143,2.7156E+6,5.1691E+6,4.6151E+6,6.4949E+6,5.1617E+6,4.8484E+6,1.4239E+6,2.3205E+6,2.8774E+6,7.7404E+6,4.4661E+6,7.7834E+6
lcl|c244439_g1_i1|m.32192,1.3733E+6,2.7292E+6,2.4390E+6,2.5380E+6,2.9388E+6,3.0958E+6,1.2989E+6,2.3812E+6,1.6249E+6,3.0062E+6,2.7460E+6,4.3974E+6
lcl|c244441_g1_i1|m.32200,1.2201E+6,2.2412E+6,1.5868E+6,1.6120E+6,1.0471E+6,1.0651E+6,1.7162E+6,2.6282E+6,1.3485E+6,2.1411E+6,2.1644E+6,2.7927E+6
lcl|c244474_g3_i1|m.32253,7.9719E+5,9.1313E+5,6.0587E+5,8.2596E+5,6.6933E+5,6.6251E+5,5.7440E+5,1.3297E+6,7.4570E+5,8.9376E+5,7.5543E+5,9.0769E+5
lcl|c244508_g1_i1|m.32310,1.7716E+6,2.0351E+6,2.7426E+6,2.9859E+6,2.6292E+6,2.2625E+6,1.5105E+6,2.5421E+6,2.9804E+6,3.5670E+6,2.3774E+6,3.3117E+6
lcl|c270076_g1_i1|m.32416,3.4973E+7,4.6421E+7,3.4586E+7,3.3686E+7,2.4162E+7,3.0978E+7,2.2878E+7,5.6649E+7,3.2539E+7,4.4657E+7,4.0911E+7,4.9846E+7
lcl|c318732_g1_i1|m.32501,3.8464E+6,4.2768E+6,2.3978E+6,3.9461E+6,2.1403E+6,2.6974E+6,2.5724E+6,6.6325E+6,4.7577E+6,5.4858E+6,4.1628E+6,7.3405E+6
lcl|c8051_g1_i1|m.32674,2.5798E+5,4.5688E+5,3.4169E+5,5.4945E+5,3.4711E+5,3.6892E+5,2.2909E+5,6.0464E+5,3.9072E+6,5.0618E+6,4.8504E+5,3.4182E+5
lcl|c84792_g1_i1|m.32689,1.2811E+6,2.4405E+6,2.0446E+6,2.1772E+6,3.1046E+6,2.4707E+6,1.2007E+6,1.0914E+6,1.3103E+6,2.4867E+6,2.1965E+6,3.8710E+6
lcl|c98777_g1_i1|m.32741,1.5488E+6,2.7952E+6,2.5103E+6,4.6244E+6,2.1070E+6,2.3811E+6,1.2503E+6,2.3027E+6,1.1532E+6,2.3684E+6,1.0890E+6,3.3537E+6
lcl|c99487_g1_i1|m.32745,1.2195E+6,3.0562E+6,2.2109E+6,2.5123E+6,2.8259E+6,3.1137E+6,6.8466E+5,1.1143E+6,1.1325E+6,2.8990E+6,2.0558E+6,3.9189E+6
RZO77719.1,1.6609E+7,2.5012E+7,2.1031E+7,2.7809E+7,2.6243E+7,2.5168E+7,1.1674E+7,1.6031E+7,1.5054E+7,3.4435E+7,2.2343E+7,3.6742E+7
sp|P51874|PCP_SYMSP,1.1774E+7,1.3848E+7,2.4813E+7,2.3796E+7,8.0463E+6,7.7079E+6,9.5654E+6,2.1186E+7,1.1755E+7,1.9205E+7,1.2283E+7,1.7588E+7
sp|Q41406|RBL2_SYMSP,1.6195E+6,1.3372E+6,1.5156E+6,2.4150E+6,1.2672E+6,9.3922E+5,7.9272E+5,1.9327E+6,8.9541E+5,1.2746E+6,8.5726E+5,1.1397E+6
tr|A0A060BJD1|A0A060BJD1_9DINO,5.6554E+6,8.8080E+6,5.3015E+6,1.2236E+7,1.0832E+7,1.2821E+7,3.5429E+6,5.7510E+6,5.5269E+6,1.7968E+7,8.2268E+6,1.7190E+7
tr|A0A060BQ26|A0A060BQ26_9DINO,1.0073E+6,1.7525E+6,1.9526E+6,1.9696E+6,2.0880E+6,1.1839E+6,6.4473E+5,2.5275E+6,1.2679E+6,6.5998E+5,1.6011E+6,2.6928E+6
tr|A0A0A0N2N8|A0A0A0N2N8_9DINO,8.9838E+5,1.0853E+6,1.4622E+6,1.8947E+6,9.5248E+5,8.5922E+5,5.4353E+5,1.8730E+6,7.6913E+5,9.1376E+5,6.8968E+5,1.0978E+6
tr|A0A0K0VKB7|A0A0K0VKB7_SYMMI,9.6879E+5,1.1884E+6,1.7505E+6,1.6059E+6,1.1149E+6,1.0276E+6,8.0158E+5,1.6347E+6,7.7173E+5,9.8682E+5,8.7246E+5,1.0308E+6
tr|A0A1Q9C1P9|A0A1Q9C1P9_SYMMI,2.8689E+6,4.2357E+6,4.5619E+6,2.9584E+6,2.9572E+6,3.1025E+6,2.4826E+6,4.3530E+6,3.3383E+6,1.7779E+6,3.1334E+6,3.0877E+6
tr|A0A1Q9C5L0|A0A1Q9C5L0_SYMMI,8.0858E+5,1.2501E+6,4.9327E+5,4.7762E+5,7.5409E+5,8.1399E+5,7.2801E+5,1.9409E+6,9.4289E+5,8.1650E+5,1.0042E+6,1.1235E+6
tr|A0A1Q9C7N1|A0A1Q9C7N1_SYMMI,4.1139E+6,6.4905E+6,2.9285E+6,7.2837E+6,1.0108E+7,9.9450E+6,2.9334E+6,4.3515E+6,5.0623E+6,1.3758E+7,6.3177E+6,1.8012E+7
tr|A0A1Q9C7X7|A0A1Q9C7X7_SYMMI,1.3261E+6,1.2661E+6,6.1572E+6,6.5014E+6,1.6173E+6,1.3515E+6,9.3209E+5,2.1150E+5,1.4280E+6,1.8297E+6,2.9817E+5,1.9941E+6
tr|A0A1Q9C858|A0A1Q9C858_SYMMI,1.1166E+7,1.5034E+7,1.0241E+7,1.0714E+7,8.3340E+6,9.5832E+6,8.6000E+6,1.6768E+7,1.1371E+7,1.4561E+7,1.3158E+7,1.4932E+7
tr|A0A1Q9C874|A0A1Q9C874_SYMMI,6.7611E+6,8.2908E+6,1.5742E+7,1.3961E+7,6.5741E+6,6.7665E+6,3.9278E+6,1.3630E+7,7.1812E+6,9.3568E+6,6.8019E+6,8.8865E+6
tr|A0A1Q9C9B1|A0A1Q9C9B1_SYMMI,7.2911E+6,1.4547E+7,2.3582E+7,2.0841E+7,3.0213E+7,1.6383E+7,6.6894E+6,8.1806E+6,1.1476E+7,2.1025E+7,1.5327E+7,3.2014E+7
tr|A0A1Q9CAD5|A0A1Q9CAD5_SYMMI,8.0696E+6,1.4959E+7,1.1262E+7,1.2977E+7,1.1469E+7,1.3572E+7,5.2138E+6,1.2341E+7,7.9489E+6,1.9547E+7,1.1510E+7,2.1355E+7
tr|A0A1Q9CGR1|A0A1Q9CGR1_SYMMI,1.0836E+6,4.1550E+6,3.5975E+6,3.7366E+6,5.6818E+6,4.6819E+6,5.5294E+5,1.2265E+6,9.9369E+5,3.9152E+6,2.7777E+6,5.7233E+6
tr|A0A1Q9CJK1|A0A1Q9CJK1_SYMMI,3.9894E+5,4.0552E+5,8.8686E+5,7.7433E+5,3.2285E+5,3.2293E+5,2.7319E+5,5.1445E+5,3.3646E+5,5.6004E+5,3.5255E+5,4.1475E+5
tr|A0A1Q9CVG7|A0A1Q9CVG7_SYMMI,1.3947E+6,1.5274E+6,2.2362E+7,2.0070E+7,5.1476E+6,3.4712E+6,9.0044E+5,2.0424E+6,8.3315E+5,8.5738E+5,7.3402E+5,7.5222E+5
tr|A0A1Q9CVH2|A0A1Q9CVH2_SYMMI,1.4141E+6,1.4813E+6,3.7634E+7,3.2936E+7,8.2380E+6,5.5261E+6,7.8523E+5,2.0735E+6,1.7815E+5,3.2569E+5,2.7817E+5,3.6021E+5
tr|A0A1Q9CXB4|A0A1Q9CXB4_SYMMI,2.7587E+6,4.2106E+6,3.7056E+6,3.2218E+6,2.4787E+6,3.0833E+6,2.5396E+6,4.8042E+6,3.3728E+6,4.5992E+6,3.5305E+6,3.5123E+6
tr|A0A1Q9CYG6|A0A1Q9CYG6_SYMMI,2.8234E+6,5.8978E+6,4.6256E+6,5.0313E+6,5.1483E+6,5.6461E+6,2.2739E+6,4.5376E+6,3.3429E+6,5.8650E+6,4.8970E+6,7.6025E+6
tr|A0A1Q9CZF9|A0A1Q9CZF9_SYMMI,7.3525E+5,8.0241E+5,2.3012E+6,2.0611E+6,1.1048E+6,8.1491E+5,7.0486E+5,1.2351E+6,6.0331E+5,7.8370E+5,5.5843E+5,6.9857E+5
tr|A0A1Q9D014|A0A1Q9D014_SYMMI,9.2501E+5,1.2704E+6,1.3340E+6,2.1470E+6,2.8317E+6,2.5553E+6,1.0151E+6,1.6242E+6,9.8594E+5,1.0368E+6,1.7124E+6,3.3301E+6
tr|A0A1Q9D3X8|A0A1Q9D3X8_SYMMI,4.3705E+6,4.5470E+6,2.8143E+6,3.6701E+6,3.5566E+6,3.5571E+6,4.4939E+6,5.2580E+6,4.2606E+6,3.9605E+6,4.9222E+6,5.7238E+6
tr|A0A1Q9DE34|A0A1Q9DE34_SYMMI,1.4475E+7,2.1882E+7,1.5930E+7,2.5722E+7,2.3858E+7,2.0702E+7,7.1825E+6,1.1489E+7,1.2802E+7,2.1538E+7,1.7601E+7,3.2013E+7
tr|A0A1Q9DHE0|A0A1Q9DHE0_SYMMI,3.7687E+5,3.9237E+5,5.2940E+5,4.4950E+5,3.7610E+5,3.8690E+5,3.0936E+5,5.8626E+5,3.2456E+5,3.0031E+5,2.9691E+5,3.4424E+5
tr|A0A1Q9DLF7|A0A1Q9DLF7_SYMMI,1.1036E+6,1.4952E+6,1.4461E+6,1.2795E+6,1.4024E+6,1.2388E+6,7.2938E+5,2.1531E+6,1.2010E+6,1.4580E+6,1.2210E+6,1.6106E+6
tr|A0A1Q9DYI9|A0A1Q9DYI9_SYMMI,4.0119E+6,5.3629E+6,3.1961E+5,4.6214E+5,3.5213E+6,4.3656E+6,3.9265E+6,7.3064E+6,5.2034E+6,5.7761E+6,4.8568E+6,5.2887E+6
tr|A0A1Q9E2U7|A0A1Q9E2U7_SYMMI,2.7764E+6,5.6337E+6,2.0497E+6,4.1965E+6,4.6010E+6,5.2769E+6,1.8247E+6,4.4691E+6,2.3664E+6,5.8691E+6,3.1941E+6,7.0501E+6
tr|A0A1Q9E704|A0A1Q9E704_SYMMI,6.0167E+6,9.4079E+6,8.6967E+6,8.7554E+6,8.4685E+6,8.4688E+6,7.0896E+6,1.4831E+7,8.9207E+6,1.5130E+7,8.3756E+6,1.2082E+7
tr|A0A1Q9EC21|A0A1Q9EC21_SYMMI,7.0891E+5,6.7233E+7,1.5420E+6,1.6179E+6,7.9571E+5,6.5323E+7,1.7725E+7,3.0205E+7,6.8722E+5,1.1251E+6,6.8552E+5,9.5600E+5
tr|A0A1Q9F1D7|A0A1Q9F1D7_SYMMI,2.9288E+6,3.5603E+6,2.0319E+6,3.1598E+6,2.3816E+6,2.3577E+6,2.1141E+6,6.1972E+6,3.2274E+6,4.1405E+6,2.4284E+6,3.2880E+6
tr|A0A1Q9F5D7|A0A1Q9F5D7_SYMMI,2.6160E+7,4.7144E+7,4.0123E+7,3.9175E+7,4.9259E+7,4.3476E+7,1.9072E+7,3.5295E+7,2.5610E+7,5.1891E+7,3.8416E+7,6.8217E+7
tr|A9YYK3|A9YYK3_ACRMI,1.6778E+7,1.7509E+7,3.9649E+6,1.3552E+7,9.1247E+6,1.4501E+7,8.4939E+6,2.3708E+7,1.5489E+7,3.3111E+7,1.3904E+7,2.8301E+7
tr|D1MW22|D1MW22_9DINO,3.5642E+6,3.4501E+6,4.1846E+6,4.5696E+6,3.0485E+6,2.8175E+6,2.3981E+6,4.7884E+6,3.0278E+6,3.8264E+6,3.3533E+6,4.9159E+6
tr|E0WEC7|E0WEC7_9DINO,2.9985E+5,2.4386E+5,2.5415E+6,3.2100E+6,7.6792E+5,5.7178E+5,2.4737E+5,5.6689E+5,3.0065E+5,4.8083E+5,3.4194E+5,5.4184E+5
tr|E0WED1|E0WED1_9DINO,1.8638E+6,1.4049E+6,1.8457E+6,2.4500E+6,1.5951E+6,1.3730E+6,9.7306E+5,2.3261E+6,1.7334E+6,1.7171E+6,1.6433E+6,2.0042E+6
tr|E0WED5|E0WED5_9DINO,1.0189E+6,1.1592E+6,1.4451E+6,1.4343E+6,8.7882E+5,8.8501E+5,7.9399E+5,1.6662E+6,1.1732E+6,1.1559E+6,9.1249E+5,9.1061E+5
tr|E0WED8|E0WED8_9DINO,6.2037E+5,4.8280E+5,9.3534E+5,1.1638E+6,4.5223E+5,3.4544E+5,3.1661E+5,7.2763E+5,4.9651E+5,4.6772E+5,3.7845E+5,7.1331E+5
tr|G9I8I0|G9I8I0_9DINO,9.5110E+6,1.0361E+7,3.8894E+5,2.2002E+5,5.6579E+6,7.2192E+6,5.9409E+6,1.6627E+7,8.7866E+6,1.6683E+7,1.0990E+7,1.3745E+7
tr|G9I8R3|G9I8R3_SYMMI,1.5189E+6,1.6434E+6,3.3194E+6,3.6061E+6,1.6998E+6,1.7136E+6,1.5393E+6,2.7474E+6,1.4900E+6,2.2235E+6,1.7422E+6,2.4876E+6
tr|Q2HX31|Q2HX31_9DINO,6.4758E+6,6.5903E+6,4.3962E+6,5.4252E+6,5.9688E+6,1.0400E+7,2.2504E+6,6.3379E+6,4.8478E+6,1.6793E+7,9.7464E+6,1.8143E+7
tr|Q2HX33|Q2HX33_9DINO,8.2070E+7,1.5369E+8,1.3940E+8,1.2300E+8,1.3828E+8,1.5191E+8,5.2608E+7,1.0727E+8,8.1111E+7,1.8400E+8,1.3690E+8,1.9596E+8
tr|Q5DWT1|Q5DWT1_9DINO,2.3040E+6,2.4563E+6,7.1259E+6,7.4922E+6,3.2841E+6,2.5047E+6,1.6350E+6,3.3756E+6,2.5941E+6,2.3509E+6,1.7069E+6,2.8372E+6
tr|Q76EI0|Q76EI0_9DINO,1.7750E+7,1.7571E+7,4.7778E+6,4.6080E+6,1.9484E+6,2.1164E+6,1.2705E+7,2.0140E+7,1.7235E+7,2.2472E+7,1.6186E+7,1.3961E+6
tr|Q8GTH9|Q8GTH9_9DINO,2.3659E+6,2.0945E+6,7.8932E+5,2.1294E+6,1.6571E+6,2.4796E+6,1.3895E+6,3.1034E+6,1.6362E+6,7.0756E+6,1.7567E+6,3.8852E+6
tr|Q8H1I0|Q8H1I0_SYMKA,2.2095E+7,2.6698E+7,2.5344E+7,2.5456E+7,8.3812E+6,7.1350E+6,1.9919E+7,3.9546E+7,2.2466E+7,3.2017E+7,2.2091E+7,3.1240E+7
