Protein,10B_23 Protein Abundance,10NB_13 Protein Abundance,13B_07 Protein Abundance,13NB_22 Protein Abundance,21B_17 Protein Abundance,21NB_09 Protein Abundance,26B_21 Protein Abundance,26NB_15 Protein Abundance,66B_14 Protein Abundance,66NB_16 Protein Abundance,74B_08 Protein Abundance,74NB_20 Protein Abundance
tr|A0A1Q9CVH2|A0A1Q9CVH2_SYMMI,1.9639E+6,2.7654E+6,6.9368E+7,6.7199E+7,1.3861E+7,1.1457E+7,9.1786E+5,4.4050E+6,6.3169E+5,1.0001E+6,8.9867E+5,5.7425E+5
tr|A0A1Q9C874|A0A1Q9C874_SYMMI,2.9804E+7,2.5442E+7,6.6975E+6,8.5295E+6,1.3663E+7,2.0114E+7,1.7797E+7,4.0678E+7,2.2414E+7,4.4535E+7,2.6927E+7,3.2746E+7
tr|A0A1Q9D014|A0A1Q9D014_SYMMI,2.3177E+6,2.1975E+6,4.0278E+6,4.0136E+6,2.2847E+6,2.2385E+6,1.6426E+6,2.3807E+6,1.3118E+6,2.0102E+6,1.7454E+6,2.0295E+6
tr|A0A1Q9C858|A0A1Q9C858_SYMMI,3.6102E+7,3.7717E+7,2.9906E+7,3.3046E+7,2.6690E+7,3.3592E+7,2.5923E+7,4.1997E+7,2.8681E+7,4.2574E+7,3.7704E+7,3.2694E+7
tr|A0A0K0VKB7|A0A0K0VKB7_SYMMI,2.5843E+6,2.6177E+6,4.3381E+6,4.4449E+6,2.4762E+6,2.7140E+6,1.8121E+6,3.4552E+6,1.4885E+6,2.7132E+6,2.4981E+6,1.8922E+6
tr|A0A1Q9CVG7|A0A1Q9CVG7_SYMMI,3.5447E+6,4.3792E+6,1.7583E+7,1.8063E+7,7.2651E+6,5.2684E+6,2.9803E+6,4.2383E+6,2.6894E+6,6.4864E+6,4.7280E+6,3.1453E+6
tr|A0A1Q9C5L0|A0A1Q9C5L0_SYMMI,1.5092E+6,1.9048E+6,7.4664E+5,7.1259E+5,1.6315E+6,1.9783E+6,1.1812E+6,2.5995E+6,1.2185E+6,2.2657E+6,2.0078E+6,1.5960E+6
tr|D1MW22|D1MW22_9DINO,8.3997E+6,8.9351E+6,1.0865E+7,1.4383E+7,8.0418E+6,9.3857E+6,4.7637E+6,1.1976E+7,6.1659E+6,9.7264E+6,8.5106E+6,7.9614E+6
tr|A0A1Q9DYI9|A0A1Q9DYI9_SYMMI,7.8573E+6,9.1846E+6,6.9106E+5,8.6748E+5,6.3167E+6,8.8260E+6,6.1720E+6,1.1665E+7,7.7957E+6,1.2177E+7,9.0975E+6,7.5349E+6
tr|A0A1Q9DLF7|A0A1Q9DLF7_SYMMI,8.7907E+5,9.4128E+5,8.0861E+5,6.9090E+5,7.6449E+5,8.8996E+5,4.5694E+5,1.0694E+6,5.6778E+5,8.7469E+5,7.5452E+5,8.9010E+5
tr|A0A1Q9C9B1|A0A1Q9C9B1_SYMMI,1.5724E+7,2.1940E+7,3.6756E+7,4.7461E+7,7.0068E+7,4.4476E+7,1.7551E+7,1.1142E+7,2.2531E+7,4.0707E+7,3.2897E+7,5.9095E+7
tr|A0A1Q9F1D7|A0A1Q9F1D7_SYMMI,3.4842E+6,3.4198E+6,3.8324E+6,3.2946E+6,2.9395E+6,3.5465E+6,2.6734E+6,4.2288E+6,2.8756E+6,4.5696E+6,3.4204E+6,3.7031E+6
tr|A0A1Q9F2C1|A0A1Q9F2C1_SYMMI,4.3591E+5,3.0557E+5,4.1297E+5,8.6245E+5,5.4215E+5,5.6847E+5,3.2556E+5,4.9399E+5,2.5440E+5,4.8196E+5,1.9803E+5,2.7204E+5
tr|A0A1Q9DE34|A0A1Q9DE34_SYMMI,9.9599E+7,2.6174E+8,1.8360E+8,2.4607E+8,2.8407E+8,3.1573E+8,6.4521E+7,1.1029E+8,7.8730E+7,2.5195E+8,2.0882E+8,3.0524E+8
tr|A0A1Q9D779|A0A1Q9D779_SYMMI,1.0363E+6,1.3546E+6,2.4059E+6,1.9030E+6,1.6108E+6,1.5427E+6,8.3178E+5,1.7986E+6,7.9094E+5,1.4369E+6,1.2325E+6,1.0587E+6
tr|A0A1Q9E704|A0A1Q9E704_SYMMI,4.1786E+5,5.9089E+4,6.2071E+5,9.7284E+5,3.7568E+5,1.2265E+5,2.6460E+5,1.3811E+5,1.6449E+5,1.1179E+5,1.3628E+5,2.3935E+5
tr|A0A1Q9CXB4|A0A1Q9CXB4_SYMMI,2.0539E+6,2.9871E+6,2.3199E+6,1.9738E+6,1.6500E+6,2.7149E+6,1.8781E+6,3.4856E+6,2.7260E+6,3.2423E+6,2.9574E+6,2.6659E+6
tr|A0A1Q9C1P9|A0A1Q9C1P9_SYMMI,1.5122E+6,2.6410E+6,4.7706E+6,4.0616E+6,3.4672E+6,3.3721E+6,1.3196E+6,2.0369E+6,1.5463E+6,4.1561E+6,3.7470E+6,4.4234E+6
tr|A0A1Q9D3X8|A0A1Q9D3X8_SYMMI,7.6462E+6,8.7863E+6,5.7998E+6,6.4939E+6,7.2952E+6,8.6149E+6,7.6099E+6,9.3980E+6,7.2446E+6,8.4696E+6,9.5793E+6,8.0766E+6
tr|A0A1Q9CAD5|A0A1Q9CAD5_SYMMI,1.6197E+7,2.3762E+7,1.8866E+7,2.4755E+7,1.9897E+7,2.7165E+7,8.1442E+6,2.0002E+7,1.0890E+7,3.7996E+7,2.4594E+7,2.9418E+7
tr|A0A1Q9CGR1|A0A1Q9CGR1_SYMMI,2.0446E+6,6.0772E+6,5.8354E+6,7.0716E+6,1.0461E+7,9.5709E+6,1.0574E+6,1.6603E+6,1.4614E+6,7.7320E+6,5.3493E+6,8.3998E+6
tr|A0A1Q9CJK1|A0A1Q9CJK1_SYMMI,1.0092E+6,8.3303E+5,2.6621E+6,2.2659E+6,8.7346E+5,1.0067E+6,6.2275E+5,1.5693E+6,5.9774E+5,1.2109E+6,8.1656E+5,6.8211E+5
tr|A0A1Q9E2U7|A0A1Q9E2U7_SYMMI,9.5275E+6,1.7753E+7,4.9705E+6,1.2966E+7,1.4033E+7,1.6698E+7,4.4249E+6,1.1386E+7,5.6591E+6,1.6180E+7,1.2042E+7,1.8410E+7
tr|A0A0A0N2N8|A0A0A0N2N8_9DINO,2.0650E+6,1.8719E+6,3.1363E+6,4.4369E+6,2.3798E+6,1.8883E+6,1.1444E+6,3.2349E+6,1.1455E+6,2.0077E+6,1.9176E+6,2.1757E+6
tr|U5LXZ8|U5LXZ8_9CNID,1.4638E+6,3.4809E+6,2.3364E+6,2.6141E+6,3.8326E+6,3.9424E+6,1.0191E+6,1.6045E+6,9.6738E+5,3.5060E+6,2.5894E+6,4.1318E+6
tr|E0WED5|E0WED5_9DINO,6.0360E+5,5.5665E+5,2.6772E+6,2.6498E+6,8.5926E+5,8.5812E+5,2.5121E+5,9.1352E+5,4.1724E+5,7.7143E+5,6.2771E+5,5.6906E+5
WP_010385636.1,1.8364E+9,1.6217E+9,1.5587E+9,1.7246E+9,1.9303E+9,2.1382E+9,1.6862E+9,2.0099E+9,1.6260E+9,2.6329E+9,2.2124E+9,2.1748E+9
WP_035248901.1,4.6021E+6,3.7727E+6,3.5756E+6,4.9867E+6,6.0356E+6,7.4011E+6,1.4894E+6,3.8876E+6,1.6238E+6,6.1997E+6,5.3867E+6,9.4093E+6
